id,title,overview,genres,vote_average,vote_count,release_date,original_language,popularity,adult,runtime,budget,revenue,cast,director,keywords,poster_url
437586,mid90s,"In 1990s Los Angeles, a 13-year-old spends his summer navigating between a troubled home life and a crew of new friends he meets at a skate shop.","['Drama', 'Comedy']",7.492,1636,2018-10-19,en,3.8478,False,86,1700000,9303022,"['Sunny Suljic', 'Katherine Waterston', 'Lucas Hedges', 'Na-kel Smith', 'Olan Prenatt']",Jonah Hill,"['california', 'skateboarding', 'dysfunctional family', 'coming of age', 'los angeles, california', 'misogyny', '1990s', 'skate punk', 'reflective', 'toxic masculinity', 'gay theme', 'teenager', 'comforting']",https://image.tmdb.org/t/p/w500/9Tw0Y3DK5kGIU9X1yw3Q9gCkOlb.jpg
272693,The DUFF,"Bianca's universe turns upside down when she learns that her high school refers to her as a ‘DUFF' (Designated Ugly Fat Friend). Hoping to erase that label, she enlists the help of a charming jock and her favorite teacher. Together they'll face the school's mean girl and remind everyone that we are all someone's DUFF… and that's totally fine.","['Romance', 'Comedy']",6.773,4383,2015-02-20,en,3.8466,False,100,8500000,43528634,"['Mae Whitman', 'Robbie Amell', 'Bella Thorne', 'Skyler Samuels', 'Bianca A. Santos']",Ari Sandel,"['high school', 'friendship', 'based on novel or book', 'geek', 'relationship', 'high school student', 'teen comedy', 'duringcreditsstinger', 'girl next door', 'based on young adult novel', 'teenager', 'american high school']",https://image.tmdb.org/t/p/w500/aHzdMSKwq9ucnP2yXl5zYIfKgGl.jpg
116,Match Point,"Chris, a former tennis player, looks for work as an instructor. He meets Tom Hewett, a wealthy young man whose sister Chloe falls in love with Chris. But Chris has his eye on Tom's fiancee Nola.","['Drama', 'Thriller', 'Crime', 'Romance']",7.358,4128,2005-10-26,en,3.8461,False,124,15000000,85306374,"['Jonathan Rhys Meyers', 'Scarlett Johansson', 'Emily Mortimer', 'Brian Cox', 'Penelope Wilton']",Woody Allen,"['adultery', 'london, england', 'love triangle', 'sports', 'upper class', 'tennis', 'river thames', 'love', 'wealth', 'lust', 'gold digger', 'instructor', 'social climbing']",https://image.tmdb.org/t/p/w500/vHjEVTD8ucuwKSFOZJeyAnTZYli.jpg
68817,Footloose,"Ren MacCormack is transplanted from Boston to the small southern town of Bomont where loud music and dancing are prohibited. Not one to bow to the status quo, Ren challenges the ban, revitalizing the town and falling in love with the minister’s troubled daughter Ariel in the process.","['Drama', 'Music', 'Romance']",6.597,1658,2011-10-06,en,3.8437,False,113,24000000,63543328,"['Dennis Quaid', 'Kenny Wormald', 'Julianne Hough', 'Andie MacDowell', 'Miles Teller']",Craig Brewer,"['dancing', 'dance', 'dancer', 'remake', 'prom', 'dance music', 'dance teacher']",https://image.tmdb.org/t/p/w500/eAqxnEZVHSOTftUlTyNiRXhkWSI.jpg
15670,Madea Goes to Jail,"After a high-speed car chase, Madea winds up behind bars because her quick temper gets the best of her. Meanwhile, Assistant District Attorney Josh Hardaway lands a case that's too personal to handle: that of a young prostitute and former drug addict named Candace, also a childhood friend. When Candace winds up in jail, Madea takes the young woman under her protective wing.","['Comedy', 'Crime', 'Drama']",6.5,193,2009-02-20,en,3.841,False,102,17500000,90508336,"['Tyler Perry', 'Derek Luke', 'Keshia Knight Pulliam', 'Ion Overman', 'Sofía Vergara']",Tyler Perry,"['prostitute', 'jealousy', 'judge', ""women's prison"", 'conflict', 'criminal', 'prison sentence', 'inmate', 'guilt', 'assistant district attorney', 'childhood friends', 'prison fight', 'engaged couple', 'assistance', 'black cinema', 'drug addict']",https://image.tmdb.org/t/p/w500/qiXNNmSFXsfUdKDkylBF2LfX0DR.jpg
11814,Weird Science,"Two unpopular teenagers, Gary and Wyatt, fail at all attempts to be accepted by their peers. Their desperation to be liked leads them to ""create"" a woman via their computer. Their living and breathing creation is a gorgeous woman, Lisa, whose purpose is to boost their confidence level by putting them into situations which require Gary and Wyatt to act like men.","['Comedy', 'Fantasy', 'Science Fiction']",6.551,1422,1985-08-01,en,3.8406,False,93,7500000,38934048,"['Anthony Michael Hall', 'Kelly LeBrock', 'Ilan Mitchell-Smith', 'Bill Paxton', 'Suzanne Snyder']",John Hughes,"['chicago, illinois', 'nerd', 'biker', 'based on comic', 'morphing', 'mischievous', 'playful', 'lighthearted', 'absurd', 'hilarious', 'whimsical', 'ridiculous']",https://image.tmdb.org/t/p/w500/jaEauZd2joSAKn42D83gm3S0y3F.jpg
13523,Sex Drive,A high school senior drives cross-country with his best friends to hook up with a babe he met online.,"['Comedy', 'Adventure', 'Romance']",6.38,1370,2008-10-16,en,3.8392,False,109,19000000,18755936,"['Josh Zuckerman', 'Amanda Crew', 'Clark Duke', 'James Marsden', 'Seth Green']",Sean Anders,"['virgin', 'high school', 'friendship', 'jealousy', 'community', 'road trip', 'loss of virginity', 'friends', 'teen movie', 'redneck', 'hitchhiker', 'best friend', 'teenage sexuality', 'misadventure', 'sex comedy', 'cross country trip', 'pickup', 'online hookup', 'amused']",https://image.tmdb.org/t/p/w500/aO4swvDjqW635lesjYbytrEhBsn.jpg
338947,Hellraiser,"A young woman struggling with addiction comes into possession of an ancient puzzle box, unaware that its purpose is to summon the Cenobites, a group of sadistic supernatural beings from another dimension.","['Horror', 'Mystery']",6.173,866,2022-09-28,en,3.838,False,121,14000000,0,"[""Odessa A'zion"", 'Jamie Clayton', 'Adam Faison', 'Drew Starkey', 'Brandon Flynn']",David Bruckner,"['hell', 'gore', 'remake', 'puzzle box', 'based on short story', 'cenobite', 'horrified']",https://image.tmdb.org/t/p/w500/f9ZAIUxTTk23vo1BC9Ur1Rx5c2E.jpg
394117,The Florida Project,"The story of a precocious six year-old and her ragtag group of friends whose summer break is filled with childhood wonder, possibility and a sense of adventure while the adults around them struggle with hard times.",['Drama'],7.4,2843,2017-10-06,en,3.8369,False,112,2000000,11303040,"['Brooklynn Prince', 'Bria Vinaite', 'Willem Dafoe', 'Christopher Rivera', 'Valeria Cotto']",Sean Baker,"['florida', 'friendship', 'parent child relationship', 'drug addiction', 'innocence', 'motel', 'drug use', 'summer', 'single mother', 'social services', 'prostitute mother', ""children's perspectives"", 'kids', 'orlando florida', 'generation z', 'lower class', 'peer relationship', 'mother daughter relationship', 'unfit mother', 'non-professional acting']",https://image.tmdb.org/t/p/w500/eE1J6nCMw8UhsAOI6HhhItarWmN.jpg
254904,The November Man,An ex-CIA operative is brought back in on a very personal mission and finds himself pitted against his former pupil in a deadly game involving high level CIA officials and the Russian president-elect.,"['Crime', 'Action', 'Thriller']",6.106,1498,2014-08-27,en,3.8364,False,108,15000000,32600000,"['Pierce Brosnan', 'Luke Bracey', 'Olga Kurylenko', 'Bill Smitrovich', 'Amila Terzimehić']",Roger Donaldson,"['central intelligence agency (cia)', 'based on novel or book', 'retired', 'agent', 'montenegro']",https://image.tmdb.org/t/p/w500/4ejNFbCgLMDAuy7jFQmc7cr6UAW.jpg
544401,Cherry,"Cherry drifts from college dropout to army medic in Iraq - anchored only by his true love, Emily. But after returning from the war with PTSD, his life spirals into drugs and crime as he struggles to find his place in the world.","['Drama', 'Crime']",7.3,1294,2021-02-26,en,3.833,False,142,40000000,0,"['Tom Holland', 'Ciara Bravo', 'Jack Reynor', 'Michael Rispoli', 'Jeffrey Wahlberg']",Joe Russo,"['post-traumatic stress disorder (ptsd)', 'based on novel or book', 'war veteran', 'heroin', 'drug addiction', 'bank robber', 'us army', 'iraq war veteran', 'iraq war', 'army medic']",https://image.tmdb.org/t/p/w500/pwDvkDyaHEU9V7cApQhbcSJMG1w.jpg
13920,Radio,"In the racially divided town of Anderson, South Carolina in 1976, football coach Harold Jones spots a mentally disabled African-American young man nicknamed Radio near his practice field and is inspired to befriend him. Soon, Radio is Jones' loyal assistant, and he becomes a student at T.L. Hanna High School. But things start to sour when Coach Jones begins taking guff from parents and fans who feel that his devotion to Radio is getting in the way of the team's quest for a championship.",['Drama'],7.3,743,2003-10-24,en,3.8323,False,109,35000000,53293628,"['Cuba Gooding Jr.', 'Ed Harris', 'Alfre Woodard', 'S. Epatha Merkerson', 'Debra Winger']",Michael Tollin,"['mentally disabled', 'high school', 'friendship', 'sports', 'american football', '1970s', 'american football coach', 'biography', 'based on true story', 'inspiration', 'kindness', 'inspiring story', 'teenage daughter', 'disability', 'schoolteacher', 'mentor protégé relationship', 'racial issues', 'based on magazine, newspaper or article', 'father daughter relationship', 'uplifting']",https://image.tmdb.org/t/p/w500/uQ6ci4iFHhB6TWB2f4wftR7AEly.jpg
571,The Birds,Thousands of birds flock into a seaside town and terrorize the residents in a series of deadly attacks.,"['Horror', 'Thriller']",7.519,4172,1963-03-28,en,3.832,False,120,2500000,11500000,"['Tippi Hedren', 'Rod Taylor', 'Jessica Tandy', 'Suzanne Pleshette', 'Veronica Cartwright']",Alfred Hitchcock,"['pet shop', 'seclusion', 'playground', 'fireplace', 'seagull', 'bird attack', 'socialite', 'based on short story', 'practical joke', 'schoolteacher', 'lovebird', 'shopkeeper', 'unsolved mystery', 'schoolhouse', 'frightened']",https://image.tmdb.org/t/p/w500/eClg8QPg8mwB6INIC4pyR5pAbDr.jpg
1577,Resident Evil: Apocalypse,"As the city is locked down under quarantine, Alice finds out that the people that died from the previous incident at the Umbrella Corporation have turned into zombies. She then joins a small band of elite soldiers, who are enlisted to rescue the missing daughter of the creator of the mutating T-virus.  Once lack of luck and resources happen, they begin to wage an exhilarating battle to survive and escape before the Umbrella Corporation erases its experiment from the face of the earth.","['Horror', 'Action', 'Science Fiction']",6.353,4411,2004-09-10,en,3.8309,False,94,45000000,129342769,"['Milla Jovovich', 'Sienna Guillory', 'Oded Fehr', 'Thomas Kretschmann', 'Sophie Vavasseur']",Alexander Witt,"['rescue', 'martial arts', 'dystopia', 'mutant', 'conspiracy', 'evil corporation', 'zombie', 'based on video game', 'intense']",https://image.tmdb.org/t/p/w500/yzNQSLlZb7NAkA4C5uADfNDJ7hm.jpg
77887,Hawaiian Vacation,The toys throw Ken and Barbie a Hawaiian vacation in Bonnie's room.,"['Animation', 'Family', 'Comedy']",7.0,667,2011-06-16,en,3.8267,False,7,0,0,"['Tom Hanks', 'Tim Allen', 'Joan Cusack', 'Don Rickles', 'Estelle Harris']",Gary Rydstrom,['short film'],https://image.tmdb.org/t/p/w500/7DrKSrV5NCgR9Ky4WNzgM6ybqdq.jpg
16353,Ong Bak 2,"Tien, the son of Lord Sihadecho — a murdered nobleman — is taken under the wing of Chernang, a renowned warrior and leader of the Pha Beek Krut.","['Adventure', 'Action', 'Thriller']",6.408,644,2008-12-04,th,3.8256,False,98,8500000,8936663,"['Tony Jaa', 'Sarunyu Wongkrachang', 'Sorapong Chatree', 'Nirut Sirijanya', 'Primrata Dej-Udom']",Tony Jaa,"['martial arts', 'thailand', 'sequel', 'muay thai', 'revenge', 'slave trade', 'elephants']",https://image.tmdb.org/t/p/w500/5Iue46Q6d1EGMPl7XraeRAMdMoY.jpg
19899,Couples Retreat,"Four couples, all friends, descend on a tropical island resort. Though one husband and wife are there to work on their marriage, the others just want to enjoy some fun in the sun. They soon find, however, that paradise comes at a price: Participation in couples therapy sessions is mandatory. What started out as a cut-rate vacation turns into an examination of the common problems many face.","['Comedy', 'Romance']",5.558,1989,2009-09-19,en,3.8254,False,113,70000000,171844840,"['Vince Vaughn', 'Jason Bateman', 'Jon Favreau', 'Faizon Love', 'Kristin Davis']",Peter Billingsley,"['island', 'married couple', 'tahiti', 'couples therapy', 'love', 'beautiful woman', 'divorce', 'divorcee', 'tropical', 'aftercreditsstinger', 'duringcreditsstinger', 'french polynesia']",https://image.tmdb.org/t/p/w500/igXVSRZsNX3TZsKrQqSyEJvzHRF.jpg
9493,Twins,Julius and Vincent Benedict are the results of an experiment that would allow for the perfect child. Julius was planned and grows to athletic proportions. Vincent is an accident and is somewhat smaller in stature. Vincent is placed in an orphanage while Julius is taken to a south seas island and raised by philosophers. Vincent becomes the ultimate low life and is about to be killed by loan sharks.,['Comedy'],6.021,2317,1988-12-09,en,3.8252,False,107,15000000,216614388,"['Arnold Schwarzenegger', 'Danny DeVito', 'Kelly Preston', 'Chloe Webb', 'Bonnie Bartlett']",Ivan Reitman,"['experiment', 'orphanage', 'perfection', 'low intelligence', 'jet engine', 'twins separated at birth', 'artist colony', 'same habits', 'opposites', 'amused', 'sarcastic']",https://image.tmdb.org/t/p/w500/stJx9BQZbXrZnTGf9Erc7d2UMVc.jpg
798021,Family Switch,"When the Walker family members switch bodies with each other during a rare planetary alignment, their hilarious journey to find their way back to normal will bring them closer together than they ever thought possible.","['Comedy', 'Fantasy', 'Family']",6.387,675,2023-11-30,en,3.8251,False,106,0,0,"['Jennifer Garner', 'Ed Helms', 'Emma Myers', 'Brady Noon', 'Rita Moreno']",McG,"['based on novel or book', 'holiday', 'christmas party', 'bullying', 'dysfunctional family', 'body-swap', 'family conflict', 'teenage romance', 'swedish family', 'family comedy', 'nuclear family']",https://image.tmdb.org/t/p/w500/g8Gwitm4CtZBSYhLeSY4Z3Xwwcg.jpg
587412,K.G.F: Chapter 2,"The blood-soaked land of Kolar Gold Fields (KGF) has a new overlord now - Rocky, whose name strikes fear in the heart of his foes. His allies look up to Rocky as their Savior, the government sees him as a threat to law and order; enemies are clamoring for revenge and conspiring for his downfall. Bloodier battles and darker days await as Rocky continues on his quest for unchallenged supremacy.","['Action', 'Thriller', 'Adventure', 'Crime']",7.4,161,2022-04-14,kn,3.8241,False,168,13000000,90410749,"['Yash', 'Sanjay Dutt', 'Raveena Tandon', 'Srinidhi Shetty', 'Archana Jois']",Prashanth Neel,"['undercover', 'sequel', 'one man army', 'action hero']",https://image.tmdb.org/t/p/w500/khNVygolU0TxLIDWff5tQlAhZ23.jpg
1214314,One More Shot,"Following the attack on the black site in Poland, Navy SEAL Jake Harris is ordered to escort terrorist suspect Amin Mansur to Washington D.C. for interrogation. Before the prisoner transfer process is complete, though, the airport is attacked by a group of heavily armed, well-trained mercenaries.","['Action', 'Thriller']",6.567,261,2024-01-09,en,3.8238,False,102,0,0,"['Scott Adkins', 'Michael Jai White', 'Alexis Knapp', 'Meena Rayann', 'Waleed Elgadi']",James Nunn,[],https://image.tmdb.org/t/p/w500/4XxnWZzhMC1rOzUCJpc6CzmBIQe.jpg
271969,Ben-Hur,A falsely accused nobleman survives years of slavery to take vengeance on his best friend who betrayed him.,"['Action', 'History', 'Adventure', 'Drama']",5.746,1686,2016-08-17,en,3.8235,False,125,100000000,94061311,"['Jack Huston', 'Pilou Asbæk', 'Rodrigo Santoro', 'Morgan Freeman', 'Ayelet Zurer']",Timur Bekmambetov,"['based on novel or book', 'christianity', 'chariot race', 'ancient rome', 'remake', 'betrayal', '1st century', 'jesus christ', 'vengeance']",https://image.tmdb.org/t/p/w500/c9CoGrBA5yw8A7YBMz0hGzfzpNq.jpg
8963,Crimson Tide,"After the Cold War, a breakaway Russian republic with nuclear warheads becomes a possible worldwide threat. U.S. submarine Capt. Frank Ramsey signs on a relatively green but highly recommended Lt. Cmdr. Ron Hunter to the USS Alabama, which may be the only ship able to stop a possible Armageddon. When Ramsay insists that the Alabama must act aggressively, Hunter, fearing they will start rather than stop a disaster, leads a potential mutiny to stop him.","['Thriller', 'Action', 'Drama', 'War']",7.2,1811,1995-05-12,en,3.8235,False,116,53000000,157387195,"['Denzel Washington', 'Gene Hackman', 'Matt Craven', 'George Dzundza', 'Viggo Mortensen']",Tony Scott,"['mutiny', 'submarine', 'missile', 'embassy', 'nuclear missile', 'battle for power', 'u.s. navy', 'terrorism', 'military', 'moral dilemma', 'post cold war', 'aircraft carrier', 'chain of command', 'launch code', 'sonar', 'nuclear submarine', 'direct', 'commanding']",https://image.tmdb.org/t/p/w500/21nqRJ6ofEgVvEl68J4O9V26Xzy.jpg
961484,Last Seen Alive,"After Will Spann's wife suddenly vanishes at a gas station, his desperate search to find her leads him down a dark path that forces him to run from authorities and take the law into his own hands.","['Action', 'Thriller']",6.436,985,2022-05-12,en,3.8218,False,95,0,5950199,"['Gerard Butler', 'Jaimie Alexander', 'Russell Hornsby', 'Ethan Embry', 'Michael Irby']",Brian Goodman,['kidnapped'],https://image.tmdb.org/t/p/w500/qvqyDj34Uivokf4qIvK4bH0m0qF.jpg
13460,Doomsday,"The lethal Reaper virus spreads throughout Britain—infecting millions and killing hundreds of thousands. Authorities brutally and successfully quarantine the country but, three decades later, the virus resurfaces in a major city. An elite group of specialists is urgently dispatched into the still-quarantined country to retrieve a cure by any means necessary. Shut off from the rest of the world, the unit must battle through a landscape that has become a waking nightmare.","['Action', 'Thriller', 'Science Fiction']",6.0,1308,2008-03-14,en,3.8216,False,108,30000000,22472631,"['Rhona Mitra', 'Bob Hoskins', 'Adrian Lester', 'Alexander Siddig', ""David O'Hara""]",Neil Marshall,"['quarantine', 'dystopia', 'post-apocalyptic future', 'sword fight', 'futuristic', 'lethal virus', 'action hero', '2030s']",https://image.tmdb.org/t/p/w500/cKUmTyXgmhv8cMRCY9RYTKcAeTn.jpg
5176,3:10 to Yuma,"In Arizona in the late 1800s, infamous outlaw Ben Wade and his vicious gang of thieves and murderers have plagued the Southern Railroad. When Wade is captured, Civil War veteran Dan Evans, struggling to survive on his drought-plagued ranch, volunteers to deliver him alive to the ""3:10 to Yuma"", a train that will take the killer to trial.",['Western'],7.209,3701,2007-09-06,en,3.8189,False,122,55000000,70000000,"['Russell Crowe', 'Christian Bale', 'Peter Fonda', 'Gretchen Mol', 'Ben Foster']",James Mangold,"['dying and death', 'race against time', 'hero', 'saloon', 'parent child relationship', 'liberation of prisoners', 'arizona', 'transport of prisoners', 'wilderness', 'stetson', 'railway car', 'rivalry', 'gang', 'gunfight', 'family', 'dishonesty', 'heroic mission', 'righting the wronged', 'grand', 'factual']",https://image.tmdb.org/t/p/w500/voMB69AsLnPNmtfbrBl0lbeFKDH.jpg
419479,The Babysitter,"When Cole stays up past his bedtime, he discovers that his hot babysitter is part of a Satanic cult that will stop at nothing to keep him quiet.","['Comedy', 'Horror']",6.162,3666,2017-10-13,en,3.8184,False,85,0,0,"['Judah Lewis', 'Samara Weaving', 'Robbie Amell', 'Hana Mae Lee', 'Bella Thorne']",McG,"['babysitter', 'bully', 'crush', 'corpse', 'satanic ritual', 'satanic cult', 'horror comedy', 'spin the bottle', 'awestruck']",https://image.tmdb.org/t/p/w500/86a7GRVRCwfl7wdI4QadyvKa6Zu.jpg
9610,Conan the Destroyer,"Conan is commissioned by the evil queen Taramis to safely escort a teen princess and her powerful bodyguard to a far away castle to retrieve the magic Horn of Dagoth. Unknown to Conan, the queen plans to sacrifice the princess when she returns and inherit her kingdom after the bodyguard kills Conan. The queen's plans fail to take into consideration Conan's strength and cunning and the abilities of his sidekicks: the eccentric wizard Akiro, the warrior woman Zula, and the inept Malak. Together the hero and his allies must defeat both mortal and supernatural foes in this voyage to sword-and-sorcery land.","['Adventure', 'Fantasy', 'Action']",6.115,1519,1984-06-29,en,3.8158,False,103,18000000,31042035,"['Arnold Schwarzenegger', 'Grace Jones', 'Wilt Chamberlain', 'Mako', 'Tracey Walter']",Richard Fleischer,"['epic', 'gladiator', 'swordplay', 'fight', 'magic', 'sword', 'lone wolf', 'black magic', 'warrior woman', 'stone age', 'thief', 'royalty', 'barbarian', 'wizard', 'warrior', 'action hero', 'sword and sorcery', 'good versus evil']",https://image.tmdb.org/t/p/w500/m5i7S46DT1ESy7URkh2l92awGRr.jpg
201085,Crimson Peak,"In the aftermath of a family tragedy, an aspiring author is torn between love for her childhood friend and the temptation of a mysterious outsider. Trying to escape the ghosts of her past, she is swept away to a house that breathes, bleeds… and remembers.","['Horror', 'Romance', 'Mystery', 'Thriller', 'Drama']",6.656,4989,2015-10-13,en,3.8151,False,118,55000000,74700000,"['Mia Wasikowska', 'Jessica Chastain', 'Tom Hiddleston', 'Charlie Hunnam', 'Jim Beaver']",Guillermo del Toro,"['psychopath', 'poison', 'haunted house', 'mining', 'murder', 'gothic', 'incest', 'ghost', 'old mansion', 'gothic romance', 'brutal murder', 'dramatic', 'suspenseful', 'comforting', 'ghoulish']",https://image.tmdb.org/t/p/w500/f9TOb5anVwZeSbYjU1qNxPk3KUk.jpg
