id,title,overview,genres,vote_average,vote_count,release_date,original_language,popularity,adult,runtime,budget,revenue,cast,director,keywords,poster_url
8916,Antz,"A neurotic worker ant in love with a rebellious princess rises to unlikely stardom when he switches places with a soldier. Signing up to march in a parade, he ends up under the command of a bloodthirsty general. But he's actually been enlisted to fight against a termite army.","['Family', 'Animation', 'Adventure', 'Comedy']",6.166,4515,1998-10-02,en,5.2239,False,83,60000000,171757863,"['Woody Allen', 'Sharon Stone', 'Dan Aykroyd', 'Anne Bancroft', 'Danny Glover']",Eric Darnell,"['princess', 'work', 'worker', 'hero', 'general', 'ant', 'villain', 'assignment', 'friends', 'soldier', 'individuality', 'shocking', 'baffled']",https://image.tmdb.org/t/p/w500/pvpJfkzcqENTSlBKCSImi05WlXK.jpg
668482,Roald Dahl's Matilda the Musical,"An extraordinary young girl discovers her superpower and summons the remarkable courage, against all odds, to help others change their stories, whilst also taking charge of her own destiny. Standing up for what's right, she's met with miraculous results.","['Family', 'Comedy', 'Fantasy']",6.8,741,2022-11-25,en,5.2224,False,117,25000000,37289659,"['Alisha Weir', 'Emma Thompson', 'Lashana Lynch', 'Stephen Graham', 'Andrea Riseborough']",Matthew Warchus,"['child abuse', 'corruption', 'library', 'magic', 'circus', 'musical', 'child prodigy', 'based on play or musical', 'telekinesis', 'remake', 'parenting', ""based on children's book"", 'fantasy sequence', 'escape artist', 'precocious child', 'evil dictator', 'acrobats', 'bad parenting', 'female child abuser', 'kid genius', 'abusive family', 'magical realism']",https://image.tmdb.org/t/p/w500/ga8R3OiOMMgSvZ4cOj8x7prUNYZ.jpg
661950,Alone,"When an outbreak hits, Aidan barricades himself inside his apartment and starts rationing food. His complex is overrun by infected Screamers, and with the world falling apart into chaos, he is left completely alone fighting for his life.","['Horror', 'Thriller']",5.904,182,2020-10-23,en,5.2223,False,92,0,0,"['Tyler Posey', 'Summer Spiro', 'Donald Sutherland', ""Robert Ri'chard"", 'Brooke Swallow']",Johnny Martin,"['invasion', 'zombie', 'pandemic', 'horror', 'thriller']",https://image.tmdb.org/t/p/w500/lkXD1W3pC64KXfZjHhHydd7DvNy.jpg
863873,Caddo Lake,"When an 8-year-old girl mysteriously vanishes on Caddo Lake, a series of past deaths and disappearances begin to link together, forever altering a broken family’s history.","['Thriller', 'Mystery', 'Drama', 'Science Fiction']",7.293,213,2024-11-28,en,5.2202,False,103,0,0,"[""Dylan O'Brien"", 'Eliza Scanlen', 'Lauren Ambrose', 'Sam Hennings', 'Diana Hopper']",Logan George,"['time travel', 'missing child', 'alternative reality', 'alternate timeline', 'broken family', 'mysterious disappearance', 'assertive']",https://image.tmdb.org/t/p/w500/sv1IoM6xlCdAoOzUmgB9XTnADC.jpg
872906,Jawan,"An emotional journey of a prison warden, driven by a personal vendetta while keeping up to a promise made years ago, recruits inmates to commit outrageous crimes that shed light on corruption and injustice, in an attempt to get even with his past,  and that leads him to an unexpected reunion.","['Action', 'Crime', 'Thriller']",7.1,269,2023-09-07,hi,5.216,False,169,36150000,136698671,"['Shah Rukh Khan', 'Nayanthara', 'Vijay Sethupathi', 'Deepika Padukone', 'Sanjay Dutt']",Atlee,"['revenge', 'vigilantism', 'political', 'bollywood', 'admiring']",https://image.tmdb.org/t/p/w500/ddAHq5R52rZSuTq3nV7AphPo7Ff.jpg
1190868,V/H/S/Beyond,"The infinite playground of forbidden worlds and dangerous lifeforms offered by the sci-fi horror genre will lead to the biggest, maddest, bloodiest V/H/S ever.","['Horror', 'Science Fiction', 'Thriller']",6.737,196,2024-09-20,en,5.2156,False,114,0,0,"['Brian Baker', 'Trevor Dow', 'Gerry Eng', 'Sam Gorski', 'Mitch Horowitz']",Jordan Downey,"['sequel', 'mockumentary', 'alien', 'ufo', 'zombie', 'india', 'alien invasion', 'found footage', 'portmanteau', 'sky diving', 'horror anthology']",https://image.tmdb.org/t/p/w500/wXaf6VGNHIGU7qivapGOF7o4o4N.jpg
10330,Freaky Friday,"Mother and daughter bicker over everything -- what Anna wears, whom she likes and what she wants to do when she's older. In turn, Anna detests Tess's fiancé. When a magical fortune cookie switches their personalities, they each get a peek at how the other person feels, thinks and lives.","['Comedy', 'Family', 'Fantasy']",6.5,3870,2003-08-05,en,5.2134,False,97,26000000,160846332,"['Lindsay Lohan', 'Jamie Lee Curtis', 'Harold Gould', 'Chad Michael Murray', 'Mark Harmon']",Mark Waters,"['high school', 'concert', 'sibling relationship', 'single parent', 'talk show', 'mistake in person', 'bride', 'body exchange', 'fortune cookie', 'motherly love', 'wedding', 'psychiatrist', 'body-swap', 'teen comedy', 'child as an adult', 'adult as a child', 'mother daughter relationship']",https://image.tmdb.org/t/p/w500/ipKcZ4Up7dp18XpsfYUc9NKZy3g.jpg
15,Citizen Kane,"Newspaper magnate Charles Foster Kane is taken from his mother as a boy and made the ward of a rich industrialist. As a result, every well-meaning, tyrannical or self-destructive move he makes for the rest of his life appears in some way to be a reaction to that deeply wounding event.","['Mystery', 'Drama']",7.999,5643,1941-04-17,en,5.2134,False,119,839727,23218000,"['Orson Welles', 'Joseph Cotten', 'Dorothy Comingore', 'Ray Collins', 'George Coulouris']",Orson Welles,"['media tycoon', 'florida', 'art collector', 'newspaper', 'capitalist', 'journalist', 'sleigh', 'banker', 'american dream', 'failure', 'money', 'black and white', 'told in flashback', 'snowglobes', 'kids', 'serious', 'based on real person']",https://image.tmdb.org/t/p/w500/sav0jxhqiH0bPr2vZFU0Kjt2nZL.jpg
957,Spaceballs,"When the nefarious Dark Helmet hatches a plan to snatch Princess Vespa and steal her planet's air, space-bum-for-hire Lone Starr and his clueless sidekick fly to the rescue. Along the way, they meet Yogurt, who puts Lone Starr wise to the power of ""The Schwartz."" Can he master it in time to save the day?","['Comedy', 'Science Fiction']",6.8,3063,1987-06-24,en,5.2105,False,96,22700000,38119483,"['Mel Brooks', 'John Candy', 'Rick Moranis', 'Bill Pullman', 'Daphne Zuniga']",Mel Brooks,"['galaxy', 'android', 'space marine', 'laser gun', 'temple', 'swordplay', 'space battle', 'space travel', 'space mission', 'satire', 'altar', 'magnet beam', 'speed of light', 'plastic surgery', 'password', 'parody', 'spoof', 'gross out comedy']",https://image.tmdb.org/t/p/w500/cIbr9JRJX4jENulVETd4cAofTAA.jpg
23398,Alvin and the Chipmunks: The Squeakquel,"Pop sensations Alvin, Simon and Theodore end up in the care of Dave Seville's twenty-something nephew Toby. The boys must put aside music super stardom to return to school, and are tasked with saving the school's music program by winning the $25,000 prize in a battle of the bands. But the Chipmunks unexpectedly meet their match in three singing chipmunks known as The Chipettes - Brittany, Eleanor and Jeanette. Romantic and musical sparks are ignited when the Chipmunks and Chipettes square off.","['Comedy', 'Family', 'Animation', 'Fantasy', 'Music']",5.624,2942,2009-12-21,en,5.2062,False,88,75000000,443140005,"['Zachary Levi', 'David Cross', 'Jason Lee', 'Justin Long', 'Matthew Gray Gubler']",Betty Thomas,"['chipmunk', 'aftercreditsstinger', 'duringcreditsstinger', 'woman director', 'live action and animation']",https://image.tmdb.org/t/p/w500/8mdPqOga5fty15nXmaNcK1fsNMa.jpg
454,Romeo + Juliet,"In director Baz Luhrmann's contemporary take on William Shakespeare's classic tragedy, the Montagues and Capulets have moved their ongoing feud to the sweltering suburb of Verona Beach, where Romeo and Juliet fall in love and secretly wed. Though the film is visually modern, the bard's dialogue remains.","['Drama', 'Romance']",6.788,5067,1996-11-01,en,5.2007,False,120,14500000,147298761,"['Leonardo DiCaprio', 'Claire Danes', 'Jesse Bradford', 'Vondie Curtis-Hall', 'Brian Dennehy']",Baz Luhrmann,"['suicide', 'gang war', 'forbidden love', 'based on play or musical', 'murder', 'gun violence', 'star crossed lovers', 'shakespeare in modern dress', 'teenage romance', 'masquerade', 'ironic', 'romeo & juliet', 'absurd', 'incredulous', 'disapproving', 'dubious', 'frustrated', 'indifferent', 'tragic']",https://image.tmdb.org/t/p/w500/uOzwxrjRANIbZ5bhPNHAo0Aetyg.jpg
49797,I Saw the Devil,"Kyung-chul is a dangerous psychopath who kills for pleasure. Soo-hyeon, a top-secret agent, decides to track down the murderer himself. He promises himself that he will do everything in his power to take vengeance against the killer, even if it means that he must become a monster himself.","['Thriller', 'Horror']",7.8,2688,2010-08-12,ko,5.1985,False,144,6000000,12966357,"['Lee Byung-hun', 'Choi Min-sik', 'Jeon Kuk-hwan', 'Cheon Ho-jin', 'Oh San-ha']",Kim Jee-woon,"['psychopath', 'cemetery', 'police chief', 'secret agent', 'revenge', 'murder', 'serial killer', 'mercilessness', 'severed head', 'brutality', 'cannibal', 'tracking device', 'south korea', 'sadistic killer']",https://image.tmdb.org/t/p/w500/zp5NrmYp80axIGiEiYPmm1CW6uH.jpg
664469,Amsterdam,"In the 1930s, three friends—a doctor, a nurse, and an attorney—witness a murder, become suspects themselves and uncover one of the most outrageous plots in American history.","['Mystery', 'Comedy', 'Drama']",6.069,1589,2022-09-27,en,5.196,False,134,80000000,31245810,"['Christian Bale', 'Margot Robbie', 'John David Washington', 'Alessandro Nivola', 'Andrea Riseborough']",David O. Russell,"['investigation', 'based on true story', 'conspiracy', 'duringcreditsstinger', 'framed for murder', '1930s']",https://image.tmdb.org/t/p/w500/6sJcVzGCwrDCBMV0DU6eRzA2UxM.jpg
33602,Temple Grandin,"A biopic of Temple Grandin, an autistic American who has become one of the leading scientists in humane livestock handling.","['Drama', 'History']",7.78,478,2010-02-06,en,5.1955,False,108,0,0,"['Claire Danes', 'David Strathairn', 'Barry Tubb', 'Melissa Farman', 'Charles Baker']",Mick Jackson,"['boston, massachusetts', 'veterinarian', 'autism', 'biography', 'new hampshire', 'slaughterhouse', 'university', 'livestock']",https://image.tmdb.org/t/p/w500/7zcylW4oBLAaShlnUNfrtRZy3Iu.jpg
618588,Arthur the King,"Over the course of ten days and 435 miles, an unbreakable bond is forged between pro adventure racer Michael Light and a scrappy street dog companion dubbed Arthur. As the team is pushed to their outer limits of endurance in the race, Arthur redefines what victory, loyalty and friendship truly mean.","['Adventure', 'Drama']",7.601,769,2024-03-15,en,5.1952,False,107,19000000,40829138,"['Mark Wahlberg', 'Simu Liu', 'Juliet Rylance', 'Nathalie Emmanuel', 'Ali Suliman']",Simon Cellan Jones,"['sweden', 'based on true story', 'lost dog', 'dog rescue', 'tense', 'powerful', 'dog adventure']",https://image.tmdb.org/t/p/w500/zkKB3kOun5DKAkm61pHvLbrjxfa.jpg
705861,Hustle,"After discovering a once-in-a-lifetime player with a rocky past abroad, a down on his luck basketball scout takes it upon himself to bring the phenom to the States without his team's approval. Against the odds, they have one final shot to prove they have what it takes to make it in the NBA.","['Drama', 'Comedy']",7.74,2600,2022-06-03,en,5.1948,False,117,0,0,"['Adam Sandler', 'Juancho Hernangómez', 'Queen Latifah', 'Anthony Edwards', 'Kenny Smith']",Jeremiah Zagar,"['spain', 'sports', 'training', 'basketball', 'teenage pregnancy', 'basketball player', 'opportunity', 'dramedy', 'interracial family']",https://image.tmdb.org/t/p/w500/xWic7kPq13oRxYjbGLApXCnc7pz.jpg
460019,Truth or Dare,"A harmless game of ""Truth or Dare"" among friends turns deadly when someone—or something—begins to punish those who tell a lie—or refuse the dare.","['Thriller', 'Horror']",5.94,4056,2018-04-12,en,5.1945,False,101,3500000,95330493,"['Lucy Hale', 'Violett Beane', 'Tyler Posey', 'Hayden Szeto', 'Aurora Perrineau']",Jeff Wadlow,"['mexico', 'sacrifice', 'college', 'hallucination', 'rejection', 'betrayal', 'demon', 'game', 'group of friends', 'spring break', 'doppelgänger', 'truth or dare', 'vulnerability', 'magic ritual']",https://image.tmdb.org/t/p/w500/ei2waWQAG8NP244WShIFgGu9IOu.jpg
817,Austin Powers: The Spy Who Shagged Me,"When diabolical genius Dr. Evil travels back in time to steal superspy Austin Powers's ‘mojo,’ Austin must return to the swingin' '60s himself - with the help of American agent, Felicity Shagwell - to stop the dastardly plan. Once there, Austin faces off against Dr. Evil's army of minions to try to save the world in his own unbelievably groovy way.","['Adventure', 'Comedy', 'Crime', 'Science Fiction']",6.275,3398,1999-06-08,en,5.1915,False,95,33000000,312016928,"['Mike Myers', 'Heather Graham', 'Michael York', 'Robert Wagner', 'Rob Lowe']",Jay Roach,"['android', 'exotic island', 'central intelligence agency (cia)', 'space marine', 'showdown', 'moon', 'usa president', 'saving the world', 'laser gun', 'submarine', 'nasa', 'undercover', 'clone', 'spy', 'car journey', 'time travel', 'supermodel', 'parody', 'aftercreditsstinger', 'duringcreditsstinger', 'ridiculous']",https://image.tmdb.org/t/p/w500/wqcE8EAmVl5j3mLuIrHFG7RmQyg.jpg
13700,Home on the Range,"When a greedy outlaw schemes to take possession of the ""Patch Of Heaven"" dairy farm, three determined cows, a karate-kicking stallion and a colorful corral of critters join forces to save their home. The stakes are sky-high as this unlikely animal alliance risk their hides and match wits with a mysterious band of bad guys.","['Animation', 'Family']",6.06,2066,2004-04-02,en,5.1913,False,76,110000000,145358062,"['Roseanne Barr', 'Judi Dench', 'Jennifer Tilly', 'Steve Buscemi', 'G.W. Bailey']",Will Finn,"['farm', 'villain', 'outlaw', 'animals', 'dairy cow', 'talking animal']",https://image.tmdb.org/t/p/w500/9xIIo4FMquy5SRqn8hppyr2QadR.jpg
682507,Where the Crawdads Sing,"Abandoned by her family, Kya raises herself all alone in the marshes outside of her small town. When her former boyfriend is found dead, Kya is instantly branded by the local townspeople and law enforcement as the prime suspect for his murder.","['Drama', 'Mystery', 'Romance']",7.565,1914,2022-07-14,en,5.1902,False,126,24000000,144353965,"['Daisy Edgar-Jones', 'Taylor John Smith', 'Harris Dickinson', 'Michael Hyatt', 'Sterling Macer Jr.']",Olivia Newman,"['based on novel or book', 'artist', 'bullying', 'alcoholism', 'coming of age', 'survival', 'domestic abuse', 'first love', 'marsh', 'boyfriend girlfriend relationship', 'social outcast', 'jury trial', 'naturalist', 'murder mystery', 'murder trial', '1960s', 'alcohol problems', 'courtroom drama', 'abusive alcoholic', 'abusive boyfriend', 'abandoned child', 'southern culture']",https://image.tmdb.org/t/p/w500/n1el846gLDXfhOvrRCsyvaAOQWv.jpg
1883,Malcolm X,"A tribute to the controversial black activist and leader of the struggle for black liberation. He hit bottom during his imprisonment in the '50s, he became a Black Muslim and then a leader in the Nation of Islam. His assassination in 1965 left a legacy of self-determination and racial pride.","['Drama', 'History']",7.532,1711,1992-11-18,en,5.1902,False,202,34000000,48169908,"['Denzel Washington', 'Angela Bassett', 'Albert Hall', 'Al Freeman Jr.', 'Delroy Lindo']",Spike Lee,"['prison', 'new york city', 'police brutality', 'beach', 'assassination', 'muslim', 'police', 'ku klux klan', 'prison cell', 'koran', 'jail guard', 'bible', 'civil rights', 'islam', 'biography', 'martin luther king', 'nation of islam', 'mekka', 'pilgrimage', 'cabriolet', 'historical figure', 'based on memoir or autobiography', 'blunt', 'african american history', 'pathetic', 'adoring', 'cliché']",https://image.tmdb.org/t/p/w500/o2s9ow0uRRm1BcF3teznk5twd90.jpg
768744,My Hero Academia: World Heroes' Mission,"A mysterious group called Humarize strongly believes in the Quirk Singularity Doomsday theory which states that when quirks get mixed further in with future generations, that power will bring forth the end of humanity. In order to save everyone, the Pro-Heroes around the world ask UA Academy heroes-in-training to assist them and form a world-class selected hero team. It’s up to the heroes to save the world and the future of heroes in what is the most dangerous crisis to take place yet in My Hero Academia.","['Animation', 'Action', 'Adventure', 'Science Fiction']",7.6,570,2021-08-06,ja,5.19,False,105,0,46940541,"['Daiki Yamashita', 'Nobuhiko Okamoto', 'Yuki Kaji', 'Ryo Yoshizawa', 'Kazuya Nakai']",Kenji Nagasaki,"['japan', 'hero', 'superhero', 'school', 'fighting', 'super power', 'shounen', 'anime']",https://image.tmdb.org/t/p/w500/AsTlA7dj2ySGY1pzGSD0MoHFhEF.jpg
8055,The Reader,"The story of Michael Berg, a German lawyer who, as a teenager in the late 1950s, had an affair with an older woman, Hanna, who then disappeared only to resurface years later as one of the defendants in a war crimes trial stemming from her actions as a concentration camp guard late in the war. He alone realizes that Hanna is illiterate and may be concealing that fact at the expense of her freedom.","['Drama', 'Romance']",7.469,3175,2008-12-10,en,5.1863,False,124,32000000,108902486,"['Kate Winslet', 'Ralph Fiennes', 'David Kross', 'Lena Olin', 'Bruno Ganz']",Stephen Daldry,"['based on novel or book', 'germany', 'war crimes', ""women's prison"", 'trial', 'female prisoner', 'reading aloud', 'love affair', 'cynical', 'law student', 'teenage sexuality', 'older woman younger man relationship', 'reading to someone', 'secret lover', 'shame', 'literacy', 'frantic', 'west germany', 'courtroom drama', 'complex', 'cautionary', 'depressing', 'cruel', 'disheartening', 'embarrassed', 'tragic']",https://image.tmdb.org/t/p/w500/r0WURbmnhgKeBpHcpDULBgRedQM.jpg
568091,Fractured,"Driving cross-country, Ray and his wife and daughter stop at a highway rest area where his daughter falls and breaks her arm. After a frantic rush to the hospital and a clash with the check-in nurse, Ray is finally able to get her to a doctor. While the wife and daughter go downstairs for an MRI, Ray, exhausted, passes out in a chair in the lobby. Upon waking up, they have no record or knowledge of Ray's family ever being checked in.","['Thriller', 'Drama']",6.739,2622,2019-09-22,en,5.1848,False,101,0,0,"['Sam Worthington', 'Lily Rabe', 'Lucy Capri', 'Stephen Tobolowsky', 'Lauren Cochrane']",Brad Anderson,"['gas station', 'hospital', 'doctor', 'police officer', 'alcoholic', 'accident']",https://image.tmdb.org/t/p/w500/paZNRffT3kUckuRFKbeDBuX1YcZ.jpg
